"_time",count
"2023-10-06T02:30:00.000+00:00",5665
"2023-10-06T02:40:00.000+00:00",4836
"2023-10-06T04:00:00.000+00:00",6668
"2023-10-06T04:30:00.000+00:00",5031
"2023-10-06T05:00:00.000+00:00",8835
"2023-10-06T06:30:00.000+00:00",8199
"2023-10-06T07:00:00.000+00:00",12920
"2023-10-06T07:30:00.000+00:00",11223
"2023-10-06T08:00:00.000+00:00",13726
"2023-10-06T09:00:00.000+00:00",13165
"2023-10-06T09:30:00.000+00:00",11762
"2023-10-06T10:00:00.000+00:00",13382
"2023-10-06T10:30:00.000+00:00",7770
"2023-10-06T11:30:00.000+00:00",10799
"2023-10-06T12:00:00.000+00:00",15383
"2023-10-06T12:30:00.000+00:00",13783
"2023-10-06T13:00:00.000+00:00",19272
"2023-10-06T13:30:00.000+00:00",13608
"2023-10-06T14:10:00.000+00:00",13473
"2023-10-06T14:40:00.000+00:00",11811
"2023-10-06T15:10:00.000+00:00",14365
"2023-10-06T16:30:00.000+00:00",9928
"2023-10-06T16:40:00.000+00:00",8902
"2023-10-06T17:10:00.000+00:00",11764
"2023-10-06T17:40:00.000+00:00",9215
"2023-10-06T19:00:00.000+00:00",9832
"2023-10-06T19:40:00.000+00:00",8734
"2023-10-06T20:10:00.000+00:00",8092
"2023-10-06T21:30:00.000+00:00",6335
"2023-10-06T22:00:00.000+00:00",7089
"2023-10-06T22:10:00.000+00:00",5667
"2023-10-06T22:40:00.000+00:00",4241
"2023-10-07T00:00:00.000+00:00",7626
"2023-10-07T00:30:00.000+00:00",4874
"2023-10-07T01:10:00.000+00:00",3798
"2023-10-07T02:30:00.000+00:00",3253
"2023-10-07T03:00:00.000+00:00",16592
"2023-10-07T03:30:00.000+00:00",8385
"2023-10-07T03:40:00.000+00:00",3181
"2023-10-07T05:00:00.000+00:00",6008
"2023-10-07T05:30:00.000+00:00",5794
"2023-10-07T06:00:00.000+00:00",6488
"2023-10-07T07:30:00.000+00:00",4424
"2023-10-07T08:00:00.000+00:00",5416
"2023-10-07T08:30:00.000+00:00",4365
"2023-10-07T09:00:00.000+00:00",4695
"2023-10-07T10:00:00.000+00:00",5188
"2023-10-07T10:30:00.000+00:00",3604
"2023-10-07T11:00:00.000+00:00",6537
"2023-10-07T11:30:00.000+00:00",4088
"2023-10-07T12:30:00.000+00:00",4264
"2023-10-07T13:00:00.000+00:00",6954
"2023-10-07T13:30:00.000+00:00",3779
"2023-10-07T14:00:00.000+00:00",6235
"2023-10-07T14:30:00.000+00:00",3484
"2023-10-07T15:00:00.000+00:00",5524
"2023-10-07T15:30:00.000+00:00",3916
"2023-10-07T16:00:00.000+00:00",4746
"2023-10-07T16:30:00.000+00:00",3394
"2023-10-07T17:00:00.000+00:00",5786
"2023-10-07T17:40:00.000+00:00",3121
"2023-10-07T18:10:00.000+00:00",3719
"2023-10-07T18:40:00.000+00:00",2596
"2023-10-07T20:00:00.000+00:00",3840
"2023-10-07T20:40:00.000+00:00",2824
"2023-10-07T21:10:00.000+00:00",2635
"2023-10-07T22:30:00.000+00:00",2540
"2023-10-07T23:00:00.000+00:00",5530
"2023-10-07T23:10:00.000+00:00",2731
"2023-10-07T23:40:00.000+00:00",3477
"2023-10-08T01:00:00.000+00:00",4400
"2023-10-08T01:30:00.000+00:00",2614
"2023-10-08T02:10:00.000+00:00",2843
"2023-10-08T03:30:00.000+00:00",8165
"2023-10-08T04:00:00.000+00:00",4225
"2023-10-08T04:30:00.000+00:00",2825
"2023-10-08T04:40:00.000+00:00",2669
"2023-10-08T06:00:00.000+00:00",4520
"2023-10-08T06:30:00.000+00:00",4016
"2023-10-08T07:00:00.000+00:00",5634
"2023-10-08T08:30:00.000+00:00",3655
"2023-10-08T09:00:00.000+00:00",4295
"2023-10-08T09:30:00.000+00:00",5082
"2023-10-08T10:00:00.000+00:00",5134
"2023-10-08T11:00:00.000+00:00",5117
"2023-10-08T11:30:00.000+00:00",4127
"2023-10-08T12:00:00.000+00:00",5640
"2023-10-08T12:30:00.000+00:00",3523
"2023-10-08T13:30:00.000+00:00",3438
"2023-10-08T14:00:00.000+00:00",5535
"2023-10-08T14:30:00.000+00:00",3134
"2023-10-08T15:00:00.000+00:00",4701
"2023-10-08T15:30:00.000+00:00",3689
"2023-10-08T16:00:00.000+00:00",4436
"2023-10-08T16:30:00.000+00:00",3335
"2023-10-08T17:00:00.000+00:00",5235
"2023-10-08T17:30:00.000+00:00",3500
"2023-10-08T18:00:00.000+00:00",4689
"2023-10-08T19:00:00.000+00:00",4028
"2023-10-08T19:30:00.000+00:00",2903
"2023-10-08T20:00:00.000+00:00",4259
"2023-10-08T20:30:00.000+00:00",4257
"2023-10-08T21:40:00.000+00:00",4107
"2023-10-08T22:10:00.000+00:00",3568
"2023-10-08T23:30:00.000+00:00",4142
"2023-10-09T00:00:00.000+00:00",7374
"2023-10-09T00:10:00.000+00:00",4756
"2023-10-09T00:40:00.000+00:00",4162
"2023-10-09T02:00:00.000+00:00",6461
"2023-10-09T02:30:00.000+00:00",5543
"2023-10-09T03:10:00.000+00:00",5597
"2023-10-09T04:30:00.000+00:00",7928
"2023-10-09T05:00:00.000+00:00",12060
"2023-10-09T05:30:00.000+00:00",5856
"2023-10-09T05:40:00.000+00:00",5582
"2023-10-09T07:00:00.000+00:00",13032
"2023-10-09T07:30:00.000+00:00",11916
"2023-10-09T08:00:00.000+00:00",11635
"2023-10-09T09:30:00.000+00:00",9408
"2023-10-09T10:00:00.000+00:00",12137
"2023-10-09T10:30:00.000+00:00",7403
"2023-10-09T11:00:00.000+00:00",13905
"2023-10-09T12:00:00.000+00:00",16890
"2023-10-09T12:30:00.000+00:00",12804
"2023-10-09T13:00:00.000+00:00",22253
"2023-10-09T13:30:00.000+00:00",13369
"2023-10-09T14:30:00.000+00:00",14488
"2023-10-09T15:00:00.000+00:00",18906
"2023-10-09T15:30:00.000+00:00",14171
"2023-10-09T16:00:00.000+00:00",15511
"2023-10-09T16:30:00.000+00:00",9560
"2023-10-09T17:00:00.000+00:00",15415
"2023-10-09T17:30:00.000+00:00",9203
"2023-10-09T18:00:00.000+00:00",17364
"2023-10-09T18:30:00.000+00:00",9051
"2023-10-09T19:00:00.000+00:00",12037
"2023-10-09T20:00:00.000+00:00",10491
"2023-10-09T20:30:00.000+00:00",8215
"2023-10-09T21:00:00.000+00:00",8526
"2023-10-09T21:30:00.000+00:00",6912
"2023-10-09T22:30:00.000+00:00",4827
"2023-10-09T23:00:00.000+00:00",6304
"2023-10-09T23:30:00.000+00:00",6584
"2023-10-10T00:00:00.000+00:00",7539
"2023-10-10T01:10:00.000+00:00",5566
"2023-10-10T01:40:00.000+00:00",5726
"2023-10-10T03:00:00.000+00:00",18909
"2023-10-10T03:30:00.000+00:00",10265
"2023-10-10T04:10:00.000+00:00",8255
"2023-10-10T05:30:00.000+00:00",6271
"2023-10-10T06:00:00.000+00:00",10662
"2023-10-10T06:30:00.000+00:00",8251
"2023-10-10T06:40:00.000+00:00",7729
"2023-10-10T08:00:00.000+00:00",13527
"2023-10-10T08:30:00.000+00:00",11008
"2023-10-10T09:00:00.000+00:00",11302
"2023-10-10T10:30:00.000+00:00",8227
"2023-10-10T11:00:00.000+00:00",19541
"2023-10-10T11:30:00.000+00:00",10926
"2023-10-10T12:00:00.000+00:00",19398
"2023-10-10T13:00:00.000+00:00",23569
"2023-10-10T13:30:00.000+00:00",15905
"2023-10-10T14:00:00.000+00:00",21856
"2023-10-10T14:30:00.000+00:00",15083
"2023-10-10T15:30:00.000+00:00",14749
"2023-10-10T16:00:00.000+00:00",17308
"2023-10-10T16:30:00.000+00:00",11963
"2023-10-10T17:00:00.000+00:00",17192
"2023-10-10T17:30:00.000+00:00",11558
"2023-10-10T18:00:00.000+00:00",17417
"2023-10-10T18:30:00.000+00:00",11832
"2023-10-10T19:00:00.000+00:00",14995
"2023-10-10T19:30:00.000+00:00",9894
"2023-10-10T20:00:00.000+00:00",14140
"2023-10-10T21:00:00.000+00:00",12139
"2023-10-10T21:30:00.000+00:00",9000
"2023-10-10T22:00:00.000+00:00",9989
"2023-10-10T22:30:00.000+00:00",6739
"2023-10-10T23:30:00.000+00:00",7869
"2023-10-11T00:00:00.000+00:00",8482
"2023-10-11T00:30:00.000+00:00",5972
"2023-10-11T01:00:00.000+00:00",10370
"2023-10-11T02:30:00.000+00:00",8905
"2023-10-11T03:00:00.000+00:00",20716
"2023-10-11T03:30:00.000+00:00",9943
"2023-10-11T04:50:00.000+00:00",4402
"2023-10-11T05:40:00.000+00:00",9475
"2023-10-11T06:10:00.000+00:00",10202
"2023-10-11T06:40:00.000+00:00",7452
"2023-10-11T07:10:00.000+00:00",9034
"2023-10-11T08:10:00.000+00:00",10019
"2023-10-11T08:40:00.000+00:00",10493
"2023-10-11T09:10:00.000+00:00",9129
"2023-10-11T09:40:00.000+00:00",9028
"2023-10-11T10:10:00.000+00:00",8239
"2023-10-11T10:40:00.000+00:00",6853
"2023-10-11T11:10:00.000+00:00",11854
"2023-10-11T11:40:00.000+00:00",10507
"2023-10-11T12:10:00.000+00:00",10745
"2023-10-11T12:40:00.000+00:00",10597
"2023-10-11T13:40:00.000+00:00",14221
"2023-10-11T14:10:00.000+00:00",18776
"2023-10-11T14:40:00.000+00:00",17571
"2023-10-11T15:10:00.000+00:00",15906
"2023-10-11T16:10:00.000+00:00",12881
"2023-10-11T16:40:00.000+00:00",11269
"2023-10-11T17:10:00.000+00:00",14390
"2023-10-11T17:40:00.000+00:00",18192
"2023-10-11T19:10:00.000+00:00",11060
"2023-10-11T19:40:00.000+00:00",15728
"2023-10-11T20:10:00.000+00:00",20973
"2023-10-11T21:30:00.000+00:00",8978
"2023-10-11T21:40:00.000+00:00",7352
"2023-10-11T22:10:00.000+00:00",6605
"2023-10-11T22:40:00.000+00:00",5717
"2023-10-12T00:00:00.000+00:00",9325
"2023-10-12T00:40:00.000+00:00",6370
"2023-10-12T01:10:00.000+00:00",5395
"2023-10-12T02:30:00.000+00:00",6141
"2023-10-12T03:00:00.000+00:00",24162
"2023-10-12T03:10:00.000+00:00",5605
"2023-10-12T03:40:00.000+00:00",4980
"2023-10-12T05:00:00.000+00:00",11685
"2023-10-12T05:30:00.000+00:00",7240
"2023-10-12T06:10:00.000+00:00",6994
"2023-10-12T07:30:00.000+00:00",11765
"2023-10-12T08:00:00.000+00:00",14191
"2023-10-12T08:30:00.000+00:00",9870
"2023-10-12T09:10:00.000+00:00",11037
"2023-10-12T09:40:00.000+00:00",8401
"2023-10-12T10:10:00.000+00:00",8762
"2023-10-12T10:40:00.000+00:00",7599
"2023-10-12T11:10:00.000+00:00",12310
"2023-10-12T11:40:00.000+00:00",10387
"2023-10-12T12:10:00.000+00:00",12207
"2023-10-12T12:40:00.000+00:00",11787
"2023-10-12T13:10:00.000+00:00",16576
"2023-10-12T13:40:00.000+00:00",14686
"2023-10-12T14:40:00.000+00:00",13153
"2023-10-12T15:10:00.000+00:00",11142
"2023-10-12T15:40:00.000+00:00",2409
"2023-10-12T16:10:00.000+00:00",560
"2023-10-12T17:10:00.000+00:00",979
"2023-10-12T17:40:00.000+00:00",822
"2023-10-12T18:10:00.000+00:00",556
"2023-10-12T18:40:00.000+00:00",624
"2023-10-12T20:10:00.000+00:00",611
"2023-10-12T20:40:00.000+00:00",783
"2023-10-12T21:10:00.000+00:00",793
"2023-10-12T22:30:00.000+00:00",806
"2023-10-12T22:40:00.000+00:00",1266
"2023-10-12T23:10:00.000+00:00",893
"2023-10-12T23:40:00.000+00:00",790
"2023-10-13T01:00:00.000+00:00",101451
"2023-10-13T01:40:00.000+00:00",25848
"2023-10-13T02:10:00.000+00:00",73883
"2023-10-13T03:30:00.000+00:00",13042
"2023-10-13T04:00:00.000+00:00",7777
"2023-10-13T04:10:00.000+00:00",5442
"2023-10-13T04:40:00.000+00:00",4905
"2023-10-13T06:00:00.000+00:00",9962
"2023-10-13T06:30:00.000+00:00",8623
"2023-10-13T07:10:00.000+00:00",10938
"2023-10-13T08:30:00.000+00:00",10637
"2023-10-13T09:00:00.000+00:00",12110
"2023-10-13T09:30:00.000+00:00",9783
"2023-10-13T09:40:00.000+00:00",7457
"2023-10-13T11:00:00.000+00:00",17209
"2023-10-13T11:30:00.000+00:00",9104
"2023-10-13T12:00:00.000+00:00",16490
"2023-10-13T12:40:00.000+00:00",10544
"2023-10-13T13:10:00.000+00:00",8306
"2023-10-13T13:40:00.000+00:00",11817
"2023-10-13T14:10:00.000+00:00",14197
"2023-10-13T14:40:00.000+00:00",11191
"2023-10-13T15:40:00.000+00:00",9659
"2023-10-13T16:10:00.000+00:00",11100
"2023-10-13T16:40:00.000+00:00",8776
"2023-10-13T17:10:00.000+00:00",12498
"2023-10-13T18:10:00.000+00:00",8128
"2023-10-13T18:40:00.000+00:00",8022
"2023-10-13T19:10:00.000+00:00",8462
"2023-10-13T19:40:00.000+00:00",6874
"2023-10-13T21:10:00.000+00:00",6245
"2023-10-13T21:40:00.000+00:00",5444
"2023-10-13T22:10:00.000+00:00",4760
"2023-10-13T23:30:00.000+00:00",4190
"2023-10-13T23:40:00.000+00:00",3862
"2023-10-14T00:10:00.000+00:00",4542
"2023-10-14T00:40:00.000+00:00",3538
"2023-10-14T02:00:00.000+00:00",3514
"2023-10-14T02:40:00.000+00:00",3239
"2023-10-14T03:10:00.000+00:00",3184
"2023-10-14T04:30:00.000+00:00",3367
"2023-10-14T05:00:00.000+00:00",5936
"2023-10-14T05:10:00.000+00:00",3590
"2023-10-14T05:40:00.000+00:00",3134
"2023-10-14T07:00:00.000+00:00",6640
"2023-10-14T07:30:00.000+00:00",4836
"2023-10-14T08:10:00.000+00:00",4196
"2023-10-14T09:30:00.000+00:00",4689
"2023-10-14T10:00:00.000+00:00",5462
"2023-10-14T10:30:00.000+00:00",3652
"2023-10-14T10:40:00.000+00:00",3141
"2023-10-14T12:00:00.000+00:00",6636
"2023-10-14T12:30:00.000+00:00",5228
"2023-10-14T13:00:00.000+00:00",6886
"2023-10-14T14:30:00.000+00:00",3930
"2023-10-14T15:00:00.000+00:00",5126
"2023-10-14T15:30:00.000+00:00",3805
"2023-10-14T16:00:00.000+00:00",4979
"2023-10-14T16:40:00.000+00:00",2977
"2023-10-14T17:10:00.000+00:00",3594
"2023-10-14T17:40:00.000+00:00",3296
"2023-10-14T18:10:00.000+00:00",3054
"2023-10-14T19:10:00.000+00:00",2885
"2023-10-14T19:40:00.000+00:00",2547
"2023-10-14T20:10:00.000+00:00",3002
"2023-10-14T20:40:00.000+00:00",2710
"2023-10-14T22:10:00.000+00:00",2572
"2023-10-14T22:40:00.000+00:00",2639
"2023-10-14T23:10:00.000+00:00",3067
"2023-10-15T00:30:00.000+00:00",6315
"2023-10-15T00:40:00.000+00:00",3603
"2023-10-15T01:10:00.000+00:00",3065
"2023-10-15T01:40:00.000+00:00",2462
"2023-10-15T03:00:00.000+00:00",20211
"2023-10-15T03:40:00.000+00:00",2194
"2023-10-15T04:10:00.000+00:00",2837
"2023-10-15T05:30:00.000+00:00",3149
"2023-10-15T06:00:00.000+00:00",3956
"2023-10-15T06:10:00.000+00:00",3310
"2023-10-15T06:40:00.000+00:00",2732
"2023-10-15T08:00:00.000+00:00",4671
"2023-10-15T08:30:00.000+00:00",3415
"2023-10-15T09:10:00.000+00:00",2846
"2023-10-15T10:30:00.000+00:00",3600
"2023-10-15T11:00:00.000+00:00",6857
"2023-10-15T11:30:00.000+00:00",3706
"2023-10-15T11:40:00.000+00:00",3148
"2023-10-15T13:00:00.000+00:00",5807
"2023-10-15T13:30:00.000+00:00",3454
"2023-10-15T14:00:00.000+00:00",5333
"2023-10-15T15:30:00.000+00:00",3628
"2023-10-15T16:00:00.000+00:00",4737
